"","PctRespMA7Days","RespVisits","AdmissionDate","PctResp","AllVisits","PHU","phuname"
"5264","5.770308",11,2019-11-05,4.508,244,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5265","5.505108",7,2019-11-06,3.057,229,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5266","5.558739",13,2019-11-07,5.677,229,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5267","6.072874",17,2019-11-08,7.556,225,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5268","5.854524",13,2019-11-09,6.103,213,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5269","5.485987",14,2019-11-10,5.556,252,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5270","5.582822",16,2019-11-11,6.723,238,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5271","5.726601",13,2019-11-12,5.462,238,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5272","5.696970",8,2019-11-13,3.137,255,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5273","5.558912",11,2019-11-14,4.701,234,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5274","5.237809",12,2019-11-15,5.195,231,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5275","5.688623",21,2019-11-16,9.459,222,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5276","5.857741",17,2019-11-17,6.667,255,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5277","5.481050",12,2019-11-18,4.286,280,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5278","5.634604",18,2019-11-19,6.429,280,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5279","6.260672",19,2019-11-20,7.451,255,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5280","6.522972",16,2019-11-21,6.667,240,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5281","6.774014",19,2019-11-22,7.063,269,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5282","6.626173",19,2019-11-23,8.19,232,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5283","7.083564",25,2019-11-24,9.96,251,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5284","7.756696",23,2019-11-25,8.679,265,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5285","7.525084",14,2019-11-26,4.965,282,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5286","7.265668",15,2019-11-27,5.682,264,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5287","7.475083",20,2019-11-28,8.23,243,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5288","7.332205",14,2019-11-29,5.932,236,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5289","7.665904",23,2019-11-30,11.111,207,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5290","7.287449",17,2019-12-01,7.328,232,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5291","6.686047",12,2019-12-02,4.688,256,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5292","7.040573",17,2019-12-03,7.143,238,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5293","7.333333",18,2019-12-04,7.563,238,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5294","7.268322",19,2019-12-05,7.787,244,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5295","7.285974",14,2019-12-06,6.034,232,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5296","7.005988",20,2019-12-07,8.696,230,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5297","7.071302",20,2019-12-08,7.722,259,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5298","7.396622",19,2019-12-09,6.884,276,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5299","6.959498",12,2019-12-10,4.38,274,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5300","6.712173",14,2019-12-11,5.761,243,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5301","6.217912",10,2019-12-12,4.184,239,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5302","6.324786",16,2019-12-13,6.838,234,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5303","6.020642",14,2019-12-14,6.393,219,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5304","6.131805",22,2019-12-15,8.462,260,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5305","6.186152",21,2019-12-16,7.167,293,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5306","6.761364",22,2019-12-17,8.088,272,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5307","7.437071",25,2019-12-18,10.823,231,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5308","7.829591",16,2019-12-19,7.018,228,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5309","8.404803",27,2019-12-20,10.976,246,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5310","8.905275",24,2019-12-21,10.3,233,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5311","9.436069",34,2019-12-22,11.806,288,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5312","10.243632",37,2019-12-23,12.013,308,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5313","10.626077",22,2019-12-24,10.628,207,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5314","10.912240",29,2019-12-25,13.063,222,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5315","12.170499",44,2019-12-26,15.771,279,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5316","11.822660",26,2019-12-27,8.966,290,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5317","12.087327",35,2019-12-28,12.324,284,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5318","12.486660",41,2019-12-29,14.437,284,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5319","12.101567",27,2019-12-30,9.474,285,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5320","12.293773",29,2019-12-31,12.34,235,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5321","12.927951",51,2020-01-01,17,300,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5322","12.641316",37,2020-01-02,13.806,268,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5323","12.628866",25,2020-01-03,8.803,284,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5324","12.016503",23,2020-01-04,8.127,283,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5325","11.920875",37,2020-01-05,13.91,266,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5326","11.933299",27,2020-01-06,9.541,283,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5327","11.873081",32,2020-01-07,11.852,270,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5328","10.152551",12,2020-01-08,4.858,247,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5329","9.260245",18,2020-01-09,7.317,246,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5330","9.066084",17,2020-01-10,7.203,236,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5331","9.836987",32,2020-01-11,13.853,231,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5332","9.409065",26,2020-01-12,11.304,230,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5333","9.201389",22,2020-01-13,8.209,268,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5334","8.792497",23,2020-01-14,9.274,248,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5335","9.495897",24,2020-01-15,9.717,247,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5336","9.296782",12,2020-01-16,5.505,218,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5337","9.466019",17,2020-01-17,8.252,206,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5338","8.703704",17,2020-01-18,8.374,203,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5339","8.404908",22,2020-01-19,9.167,240,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5340","8.108108",17,2020-01-20,6.391,266,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5341","7.649599",15,2020-01-21,6.224,241,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5342","7.125000",14,2020-01-22,6.195,226,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5343","7.129338",11,2020-01-23,5.419,203,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5344","7.120550",18,2020-01-24,8.108,222,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5345","7.006761",17,2020-01-25,7.424,229,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5346","7.151665",24,2020-01-26,10.213,235,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5347","7.781863",28,2020-01-27,10.145,276,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5348","8.192771",24,2020-01-28,8.922,269,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5349","8.853238",27,2020-01-29,10.843,249,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5350","9.022119",17,2020-01-30,7.143,238,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5351","8.997135",20,2020-01-31,8.032,249,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5352","9.447005",24,2020-02-01,10.909,220,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5353","9.022556",16,2020-02-02,7.018,228,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5354","8.634312",25,2020-02-03,7.837,319,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5355","8.509423",20,2020-02-04,8.065,248,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5356","7.976879",16,2020-02-05,7.018,228,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5357","7.750583",12,2020-02-06,5.357,224,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5358","7.828134",20,2020-02-07,8.621,232,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5359","7.556080",19,2020-02-08,8.837,215,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5360","8.192911",29,2020-02-09,11.373,255,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5361","7.728614",15,2020-02-10,5.119,293,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5362","7.296651",11,2020-02-11,4.889,225,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5363","7.024793",13,2020-02-12,5.2,250,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5364","7.327081",18,2020-02-13,7.627,236,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5365","6.935388",12,2020-02-14,5.634,213,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5366","6.721698",16,2020-02-15,7.143,224,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5367","6.071429",17,2020-02-16,7.113,239,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5368","6.634206",22,2020-02-17,8.594,256,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5369","6.976744",19,2020-02-18,7.336,259,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5370","6.834532",10,2020-02-19,4.149,241,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5371","6.449668",11,2020-02-20,4.846,227,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5372","6.357695",12,2020-02-21,5.063,237,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5373","6.264916",14,2020-02-22,6.452,217,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5374","6.650831",24,2020-02-23,9.717,247,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5375","6.442252",21,2020-02-24,7.119,295,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5376","6.852497",26,2020-02-25,10.078,258,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5377","7.064273",14,2020-02-26,5.691,246,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5378","7.335681",14,2020-02-27,6.863,204,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5379","7.286730",10,2020-02-28,4.525,221,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5380","7.674282",22,2020-02-29,9.322,236,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5381","7.610619",22,2020-03-01,9.362,235,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5382","7.805164",25,2020-03-02,8.224,304,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5383","7.377049",19,2020-03-03,7.252,262,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5384","7.728337",20,2020-03-04,8.13,246,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5385","7.920228",21,2020-03-05,8.367,251,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5386","8.649554",26,2020-03-06,10.078,258,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5387","8.413326",16,2020-03-07,7.442,215,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5388","8.323766",18,2020-03-08,8.738,206,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5389","8.920188",32,2020-03-09,12.03,266,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5390","9.512485",27,2020-03-10,11.25,240,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5391","10.791367",40,2020-03-11,17.241,232,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5392","12.777445",54,2020-03-12,21.6,250,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5393","14.669927",53,2020-03-13,23.348,227,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5394","16.089109",36,2020-03-14,18.462,195,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5395","16.915423",30,2020-03-15,15.152,198,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5396","18.873960",55,2020-03-16,24.887,221,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5397","20.531561",41,2020-03-17,22.527,182,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5398","20.917304",32,2020-03-18,19.277,166,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5399","19.402985",13,2020-03-19,8.609,151,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5400","18.174540",20,2020-03-20,14.706,136,"WDGHU","Wellington-Dufferin-Guelph Health Unit"
"5401","3.872437",17,2019-09-23,3.872,439,"WECHU","Windsor-Essex County Health Unit"
"5402","3.019324",8,2019-09-24,2.057,389,"WECHU","Windsor-Essex County Health Unit"
"5403","3.523490",17,2019-09-25,4.67,364,"WECHU","Windsor-Essex County Health Unit"
"5404","3.551046",14,2019-09-26,3.636,385,"WECHU","Windsor-Essex County Health Unit"
"5405","3.604061",15,2019-09-27,3.817,393,"WECHU","Windsor-Essex County Health Unit"
"5406","3.773585",17,2019-09-28,4.696,362,"WECHU","Windsor-Essex County Health Unit"
"5407","3.770795",14,2019-09-29,3.753,373,"WECHU","Windsor-Essex County Health Unit"
"5408","3.673163",13,2019-09-30,3.234,402,"WECHU","Windsor-Essex County Health Unit"
"5409","3.817365",12,2019-10-01,3.053,393,"WECHU","Windsor-Essex County Health Unit"
"5410","3.798883",17,2019-10-02,4.509,377,"WECHU","Windsor-Essex County Health Unit"
"5411","3.956700",18,2019-10-03,4.749,379,"WECHU","Windsor-Essex County Health Unit"
"5412","4.057100",17,2019-10-04,4.521,376,"WECHU","Windsor-Essex County Health Unit"
"5413","3.846154",13,2019-10-05,3.218,404,"WECHU","Windsor-Essex County Health Unit"
"5414","4.284145",27,2019-10-06,6.75,400,"WECHU","Windsor-Essex County Health Unit"
"5415","4.527200",20,2019-10-07,4.878,410,"WECHU","Windsor-Essex County Health Unit"
"5416","4.723544",17,2019-10-08,4.416,385,"WECHU","Windsor-Essex County Health Unit"
"5417","4.788214",18,2019-10-09,4.986,361,"WECHU","Windsor-Essex County Health Unit"
"5418","4.548817",11,2019-10-10,2.989,368,"WECHU","Windsor-Essex County Health Unit"
"5419","4.657132",21,2019-10-11,5.263,399,"WECHU","Windsor-Essex County Health Unit"
"5420","5.070843",22,2019-10-12,6.128,359,"WECHU","Windsor-Essex County Health Unit"
"5421","5.003762",24,2019-10-13,6.383,376,"WECHU","Windsor-Essex County Health Unit"
"5422","5.139104",20,2019-10-14,5.882,340,"WECHU","Windsor-Essex County Health Unit"
"5423","4.892142",11,2019-10-15,2.799,393,"WECHU","Windsor-Essex County Health Unit"
"5424","4.763734",15,2019-10-16,4.076,368,"WECHU","Windsor-Essex County Health Unit"
"5425","4.978773",16,2019-10-17,4.494,356,"WECHU","Windsor-Essex County Health Unit"
"5426","4.715511",13,2019-10-18,3.476,374,"WECHU","Windsor-Essex County Health Unit"
"5427","4.448819",14,2019-10-19,4.204,333,"WECHU","Windsor-Essex County Health Unit"
"5428","4.219243",18,2019-10-20,4.839,372,"WECHU","Windsor-Essex County Health Unit"
"5429","3.978577",17,2019-10-21,4.067,418,"WECHU","Windsor-Essex County Health Unit"
"5430","4.446178",21,2019-10-22,6.122,343,"WECHU","Windsor-Essex County Health Unit"
"5431","4.322200",11,2019-10-23,3.152,349,"WECHU","Windsor-Essex County Health Unit"
"5432","4.204681",12,2019-10-24,3.614,332,"WECHU","Windsor-Essex County Health Unit"
"5433","4.550898",21,2019-10-25,5.866,358,"WECHU","Windsor-Essex County Health Unit"
"5434","4.655712",19,2019-10-26,4.948,384,"WECHU","Windsor-Essex County Health Unit"
"5435","4.898119",24,2019-10-27,6.522,368,"WECHU","Windsor-Essex County Health Unit"
"5436","5.001969",19,2019-10-28,4.691,405,"WECHU","Windsor-Essex County Health Unit"
"5437","4.584639",11,2019-10-29,3.09,356,"WECHU","Windsor-Essex County Health Unit"
"5438","4.890454",19,2019-10-30,5.382,353,"WECHU","Windsor-Essex County Health Unit"
"5439","4.927650",13,2019-10-31,3.904,333,"WECHU","Windsor-Essex County Health Unit"
"5440","4.581049",12,2019-11-01,3.38,355,"WECHU","Windsor-Essex County Health Unit"
"5441","4.590423",18,2019-11-02,5.042,357,"WECHU","Windsor-Essex County Health Unit"
"5442","4.347826",18,2019-11-03,4.852,371,"WECHU","Windsor-Essex County Health Unit"
"5443","4.349561",18,2019-11-04,4.724,381,"WECHU","Windsor-Essex County Health Unit"
"5444","4.750687",23,2019-11-05,5.793,397,"WECHU","Windsor-Essex County Health Unit"
"5445","4.402026",11,2019-11-06,2.949,373,"WECHU","Windsor-Essex County Health Unit"
"5446","4.299424",12,2019-11-07,3.235,371,"WECHU","Windsor-Essex County Health Unit"
"5447","4.302728",12,2019-11-08,3.399,353,"WECHU","Windsor-Essex County Health Unit"
"5448","4.528158",25,2019-11-09,6.545,382,"WECHU","Windsor-Essex County Health Unit"
"5449","4.538520",18,2019-11-10,4.932,365,"WECHU","Windsor-Essex County Health Unit"
"5450","4.218928",10,2019-11-11,2.564,390,"WECHU","Windsor-Essex County Health Unit"
"5451","4.000000",15,2019-11-12,4.399,341,"WECHU","Windsor-Essex County Health Unit"
"5452","4.136065",15,2019-11-13,3.896,385,"WECHU","Windsor-Essex County Health Unit"
"5453","4.603980",23,2019-11-14,6.628,347,"WECHU","Windsor-Essex County Health Unit"
"5454","4.780412",17,2019-11-15,4.683,363,"WECHU","Windsor-Essex County Health Unit"
"5455","4.721030",23,2019-11-16,6.183,372,"WECHU","Windsor-Essex County Health Unit"
"5456","4.951644",25,2019-11-17,6.46,387,"WECHU","Windsor-Essex County Health Unit"
"5457","5.253140",20,2019-11-18,4.63,432,"WECHU","Windsor-Essex County Health Unit"
"5458","5.098187",12,2019-11-19,3.315,362,"WECHU","Windsor-Essex County Health Unit"
"5459","5.441400",23,2019-11-20,6.301,365,"WECHU","Windsor-Essex County Health Unit"
"5460","4.934087",11,2019-11-21,2.941,374,"WECHU","Windsor-Essex County Health Unit"
"5461","5.215760",25,2019-11-22,6.702,373,"WECHU","Windsor-Essex County Health Unit"
"5462","5.279035",24,2019-11-23,6.685,359,"WECHU","Windsor-Essex County Health Unit"
"5463","4.996215",17,2019-11-24,4.509,377,"WECHU","Windsor-Essex County Health Unit"
"5464","5.005776",18,2019-11-25,4.651,387,"WECHU","Windsor-Essex County Health Unit"
"5465","5.055534",14,2019-11-26,3.723,376,"WECHU","Windsor-Essex County Health Unit"
"5466","4.813246",16,2019-11-27,4.558,351,"WECHU","Windsor-Essex County Health Unit"
"5467","5.093313",17,2019-11-28,4.871,349,"WECHU","Windsor-Essex County Health Unit"
"5468","4.898911",20,2019-11-29,5.362,373,"WECHU","Windsor-Essex County Health Unit"
"5469","4.587510",17,2019-11-30,4.462,381,"WECHU","Windsor-Essex County Health Unit"
"5470","5.259087",34,2019-12-01,9.214,369,"WECHU","Windsor-Essex County Health Unit"
"5471","5.443235",22,2019-12-02,5.898,373,"WECHU","Windsor-Essex County Health Unit"
"5472","5.586153",16,2019-12-03,4.624,346,"WECHU","Windsor-Essex County Health Unit"
"5473","5.608592",15,2019-12-04,4.644,323,"WECHU","Windsor-Essex County Health Unit"
"5474","5.622010",17,2019-12-05,4.956,343,"WECHU","Windsor-Essex County Health Unit"
"5475","5.575612",18,2019-12-06,5.028,358,"WECHU","Windsor-Essex County Health Unit"
"5476","5.718888",20,2019-12-07,5.391,371,"WECHU","Windsor-Essex County Health Unit"
"5477","5.425101",26,2019-12-08,7.303,356,"WECHU","Windsor-Essex County Health Unit"
"5478","5.348653",23,2019-12-09,5.386,427,"WECHU","Windsor-Essex County Health Unit"
"5479","5.840568",29,2019-12-10,8.146,356,"WECHU","Windsor-Essex County Health Unit"
"5480","5.912495",17,2019-12-11,5.215,326,"WECHU","Windsor-Essex County Health Unit"
"5481","6.305956",29,2019-12-12,7.733,375,"WECHU","Windsor-Essex County Health Unit"
"5482","6.473988",24,2019-12-13,6.25,384,"WECHU","Windsor-Essex County Health Unit"
"5483","6.019939",9,2019-12-14,2.344,384,"WECHU","Windsor-Essex County Health Unit"
"5484","5.832037",19,2019-12-15,5.938,320,"WECHU","Windsor-Essex County Health Unit"
"5485","5.728961",18,2019-12-16,4.663,386,"WECHU","Windsor-Essex County Health Unit"
"5486","5.625990",26,2019-12-17,7.45,349,"WECHU","Windsor-Essex County Health Unit"
"5487","5.575049",18,2019-12-18,4.905,367,"WECHU","Windsor-Essex County Health Unit"
"5488","5.043002",15,2019-12-19,4.076,368,"WECHU","Windsor-Essex County Health Unit"
"5489","5.140372",25,2019-12-20,7.042,355,"WECHU","Windsor-Essex County Health Unit"
"5490","6.001590",30,2019-12-21,8.086,371,"WECHU","Windsor-Essex County Health Unit"
"5491","6.464174",34,2019-12-22,9.14,372,"WECHU","Windsor-Essex County Health Unit"
"5492","6.809487",30,2019-12-23,6.944,432,"WECHU","Windsor-Essex County Health Unit"
"5493","7.104660",34,2019-12-24,9.632,353,"WECHU","Windsor-Essex County Health Unit"
"5494","7.883659",38,2019-12-25,10.497,362,"WECHU","Windsor-Essex County Health Unit"
"5495","9.080801",54,2019-12-26,11.921,453,"WECHU","Windsor-Essex County Health Unit"
"5496","9.196235",34,2019-12-27,8.115,419,"WECHU","Windsor-Essex County Health Unit"
"5497","9.225875",37,2019-12-28,8.447,438,"WECHU","Windsor-Essex County Health Unit"
"5498","10.166551",66,2019-12-29,15.529,425,"WECHU","Windsor-Essex County Health Unit"
"5499","10.312822",37,2019-12-30,8.061,459,"WECHU","Windsor-Essex County Health Unit"
"5500","10.108548",32,2019-12-31,8.163,392,"WECHU","Windsor-Essex County Health Unit"
"5501","10.423561",55,2020-01-01,12.615,436,"WECHU","Windsor-Essex County Health Unit"
"5502","9.802610",32,2020-01-02,7.619,420,"WECHU","Windsor-Essex County Health Unit"
"5503","9.643463",25,2020-01-03,6.667,375,"WECHU","Windsor-Essex County Health Unit"
"5504","9.472588",26,2020-01-04,6.933,375,"WECHU","Windsor-Essex County Health Unit"
"5505","8.593476",38,2020-01-05,9.645,394,"WECHU","Windsor-Essex County Health Unit"
"5506","8.398856",27,2020-01-06,6.65,406,"WECHU","Windsor-Essex County Health Unit"
"5507","7.925072",17,2020-01-07,4.595,370,"WECHU","Windsor-Essex County Health Unit"
"5508","6.765799",17,2020-01-08,4.857,350,"WECHU","Windsor-Essex County Health Unit"
"5509","6.319418",15,2020-01-09,4.399,341,"WECHU","Windsor-Essex County Health Unit"
"5510","6.014746",15,2020-01-10,4.399,341,"WECHU","Windsor-Essex County Health Unit"
"5511","5.978261",25,2020-01-11,6.684,374,"WECHU","Windsor-Essex County Health Unit"
"5512","5.761642",30,2020-01-12,8.523,352,"WECHU","Windsor-Essex County Health Unit"
"5513","5.526422",18,2020-01-13,5.128,351,"WECHU","Windsor-Essex County Health Unit"
"5514","5.715444",21,2020-01-14,5.866,358,"WECHU","Windsor-Essex County Health Unit"
"5515","6.247497",32,2020-01-15,8.421,380,"WECHU","Windsor-Essex County Health Unit"
"5516","6.365834",17,2020-01-16,5.215,326,"WECHU","Windsor-Essex County Health Unit"
"5517","6.512185",20,2020-01-17,5.525,362,"WECHU","Windsor-Essex County Health Unit"
"5518","6.674857",25,2020-01-18,7.987,313,"WECHU","Windsor-Essex County Health Unit"
"5519","6.702084",31,2020-01-19,8.683,357,"WECHU","Windsor-Essex County Health Unit"
"5520","7.102273",29,2020-01-20,7.88,368,"WECHU","Windsor-Essex County Health Unit"
"5521","7.093636",21,2020-01-21,5.817,361,"WECHU","Windsor-Essex County Health Unit"
"5522","6.574675",19,2020-01-22,5.04,377,"WECHU","Windsor-Essex County Health Unit"
"5523","6.618532",20,2020-01-23,5.634,355,"WECHU","Windsor-Essex County Health Unit"
"5524","6.802721",25,2020-01-24,6.793,368,"WECHU","Windsor-Essex County Health Unit"
"5525","6.632452",23,2020-01-25,6.628,347,"WECHU","Windsor-Essex County Health Unit"
"5526","6.572216",30,2020-01-26,8.219,365,"WECHU","Windsor-Essex County Health Unit"
"5527","6.179992",22,2020-01-27,5.288,416,"WECHU","Windsor-Essex County Health Unit"
"5528","6.271511",25,2020-01-28,6.46,387,"WECHU","Windsor-Essex County Health Unit"
"5529","6.702619",29,2020-01-29,8.101,358,"WECHU","Windsor-Essex County Health Unit"
"5530","6.744186",20,2020-01-30,5.9,339,"WECHU","Windsor-Essex County Health Unit"
"5531","6.620209",22,2020-01-31,5.93,371,"WECHU","Windsor-Essex County Health Unit"
"5532","7.057921",36,2020-02-01,9.704,371,"WECHU","Windsor-Essex County Health Unit"
"5533","7.006126",29,2020-02-02,7.838,370,"WECHU","Windsor-Essex County Health Unit"
"5534","7.309606",30,2020-02-03,7.194,417,"WECHU","Windsor-Essex County Health Unit"
"5535","7.023671",15,2020-02-04,4.274,351,"WECHU","Windsor-Essex County Health Unit"
"5536","6.703040",20,2020-02-05,5.764,347,"WECHU","Windsor-Essex County Health Unit"
"5537","6.692456",21,2020-02-06,5.866,358,"WECHU","Windsor-Essex County Health Unit"
"5538","6.486909",15,2020-02-07,4.348,345,"WECHU","Windsor-Essex County Health Unit"
"5539","5.764706",17,2020-02-08,4.696,362,"WECHU","Windsor-Essex County Health Unit"
"5540","5.653710",26,2020-02-09,7.084,367,"WECHU","Windsor-Essex County Health Unit"
"5541","5.367793",21,2020-02-10,5.455,385,"WECHU","Windsor-Essex County Health Unit"
"5542","5.702970",24,2020-02-11,6.648,361,"WECHU","Windsor-Essex County Health Unit"
"5543","5.570921",17,2020-02-12,4.816,353,"WECHU","Windsor-Essex County Health Unit"
"5544","5.309033",14,2020-02-13,3.989,351,"WECHU","Windsor-Essex County Health Unit"
"5545","5.691383",23,2020-02-14,7.278,316,"WECHU","Windsor-Essex County Health Unit"
