"","PctRespMA7Days","RespVisits","AllVisits","AdmissionDate","PctResp","Phu","PhuName","HUID","CutoffGreen","CutoffRed"
"5259",0.04034582,13,246,2019-10-31,0.05285,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5260",0.04093235,9,241,2019-11-01,0.03734,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5261",0.0451505,19,251,2019-11-02,0.0757,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5262",0.04928018,21,266,2019-11-03,0.07895,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5263",0.05405405,17,285,2019-11-04,0.05965,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5264",0.05770308,11,244,2019-11-05,0.04508,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5265",0.05505108,7,229,2019-11-06,0.03057,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5266",0.05558739,13,229,2019-11-07,0.05677,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5267",0.06072874,17,225,2019-11-08,0.07556,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5268",0.05854524,13,213,2019-11-09,0.06103,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5269",0.05485987,14,252,2019-11-10,0.05556,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5270",0.05582822,16,238,2019-11-11,0.06723,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5271",0.05726601,13,238,2019-11-12,0.05462,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5272",0.0569697,8,255,2019-11-13,0.03137,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5273",0.05558912,11,234,2019-11-14,0.04701,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5274",0.05237809,12,231,2019-11-15,0.05195,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5275",0.05688623,21,222,2019-11-16,0.09459,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5276",0.05857741,17,255,2019-11-17,0.06667,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5277",0.0548105,12,280,2019-11-18,0.04286,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5278",0.05634604,18,280,2019-11-19,0.06429,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5279",0.06260672,19,255,2019-11-20,0.07451,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5280",0.06522972,16,240,2019-11-21,0.06667,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5281",0.06774014,19,269,2019-11-22,0.07063,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5282",0.06626173,19,232,2019-11-23,0.0819,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5283",0.07083564,25,251,2019-11-24,0.0996,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5284",0.07756696,23,265,2019-11-25,0.08679,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5285",0.07525084,14,282,2019-11-26,0.04965,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5286",0.07265668,15,264,2019-11-27,0.05682,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5287",0.07475083,20,243,2019-11-28,0.0823,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5288",0.07332205,14,236,2019-11-29,0.05932,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5289",0.07665904,23,207,2019-11-30,0.11111,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5290",0.07287449,17,232,2019-12-01,0.07328,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5291",0.06686047,12,256,2019-12-02,0.04688,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5292",0.07040573,17,238,2019-12-03,0.07143,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5293",0.07333333,18,238,2019-12-04,0.07563,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5294",0.07268322,19,244,2019-12-05,0.07787,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5295",0.07285974,14,232,2019-12-06,0.06034,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5296",0.07005988,20,230,2019-12-07,0.08696,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5297",0.07071302,20,259,2019-12-08,0.07722,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5298",0.07396622,19,276,2019-12-09,0.06884,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5299",0.06959498,12,274,2019-12-10,0.0438,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5300",0.06712173,14,243,2019-12-11,0.05761,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5301",0.06217912,10,239,2019-12-12,0.04184,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5302",0.06324786,16,234,2019-12-13,0.06838,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5303",0.06020642,14,219,2019-12-14,0.06393,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5304",0.06131805,22,260,2019-12-15,0.08462,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5305",0.06186152,21,293,2019-12-16,0.07167,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5306",0.06761364,22,272,2019-12-17,0.08088,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5307",0.07437071,25,231,2019-12-18,0.10823,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5308",0.07829591,16,228,2019-12-19,0.07018,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5309",0.08404803,27,246,2019-12-20,0.10976,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5310",0.08905275,24,233,2019-12-21,0.103,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5311",0.09436069,34,288,2019-12-22,0.11806,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5312",0.10243632,37,308,2019-12-23,0.12013,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5313",0.10626077,22,207,2019-12-24,0.10628,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5314",0.1091224,29,222,2019-12-25,0.13063,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5315",0.12170499,44,279,2019-12-26,0.15771,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5316",0.1182266,26,290,2019-12-27,0.08966,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5317",0.12087327,35,284,2019-12-28,0.12324,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5318",0.1248666,41,284,2019-12-29,0.14437,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5319",0.12101567,27,285,2019-12-30,0.09474,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5320",0.12293773,29,235,2019-12-31,0.1234,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5321",0.12927951,51,300,2020-01-01,0.17,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5322",0.12641316,37,268,2020-01-02,0.13806,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5323",0.12628866,25,284,2020-01-03,0.08803,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5324",0.12016503,23,283,2020-01-04,0.08127,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5325",0.11920875,37,266,2020-01-05,0.1391,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5326",0.11933299,27,283,2020-01-06,0.09541,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5327",0.11873081,32,270,2020-01-07,0.11852,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5328",0.10152551,12,247,2020-01-08,0.04858,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5329",0.09260245,18,246,2020-01-09,0.07317,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5330",0.09066084,17,236,2020-01-10,0.07203,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5331",0.09836987,32,231,2020-01-11,0.13853,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5332",0.09409065,26,230,2020-01-12,0.11304,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5333",0.09201389,22,268,2020-01-13,0.08209,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5334",0.08792497,23,248,2020-01-14,0.09274,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5335",0.09495897,24,247,2020-01-15,0.09717,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5336",0.09296782,12,218,2020-01-16,0.05505,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5337",0.09466019,17,206,2020-01-17,0.08252,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5338",0.08703704,17,203,2020-01-18,0.08374,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5339",0.08404908,22,240,2020-01-19,0.09167,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5340",0.08108108,17,266,2020-01-20,0.06391,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5341",0.07649599,15,241,2020-01-21,0.06224,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5342",0.07125,14,226,2020-01-22,0.06195,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5343",0.07129338,11,203,2020-01-23,0.05419,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5344",0.0712055,18,222,2020-01-24,0.08108,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5345",0.07006761,17,229,2020-01-25,0.07424,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5346",0.07151665,24,235,2020-01-26,0.10213,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5347",0.07781863,28,276,2020-01-27,0.10145,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5348",0.08192771,24,269,2020-01-28,0.08922,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5349",0.08853238,27,249,2020-01-29,0.10843,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5350",0.09022119,17,238,2020-01-30,0.07143,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5351",0.08997135,20,249,2020-01-31,0.08032,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5352",0.09447005,24,220,2020-02-01,0.10909,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5353",0.09022556,16,228,2020-02-02,0.07018,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5354",0.08634312,25,319,2020-02-03,0.07837,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5355",0.08509423,20,248,2020-02-04,0.08065,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5356",0.07976879,16,228,2020-02-05,0.07018,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5357",0.07750583,12,224,2020-02-06,0.05357,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5358",0.07828134,20,232,2020-02-07,0.08621,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5359",0.0755608,19,215,2020-02-08,0.08837,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5360",0.08192911,29,255,2020-02-09,0.11373,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5361",0.07728614,15,293,2020-02-10,0.05119,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5362",0.07296651,11,225,2020-02-11,0.04889,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5363",0.07024793,13,250,2020-02-12,0.052,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5364",0.07327081,18,236,2020-02-13,0.07627,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5365",0.06935388,12,213,2020-02-14,0.05634,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5366",0.06721698,16,224,2020-02-15,0.07143,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5367",0.06071429,17,239,2020-02-16,0.07113,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5368",0.06634206,22,256,2020-02-17,0.08594,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5369",0.06976744,19,259,2020-02-18,0.07336,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5370",0.06834532,10,241,2020-02-19,0.04149,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5371",0.06449668,11,227,2020-02-20,0.04846,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5372",0.06357695,12,237,2020-02-21,0.05063,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5373",0.06264916,14,217,2020-02-22,0.06452,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5374",0.06650831,24,247,2020-02-23,0.09717,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5375",0.06442252,21,295,2020-02-24,0.07119,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5376",0.06852497,26,258,2020-02-25,0.10078,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5377",0.07064273,14,246,2020-02-26,0.05691,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5378",0.07335681,14,204,2020-02-27,0.06863,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5379",0.0728673,10,221,2020-02-28,0.04525,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5380",0.07674282,22,236,2020-02-29,0.09322,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5381",0.07610619,22,235,2020-03-01,0.09362,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5382",0.07805164,25,304,2020-03-02,0.08224,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5383",0.07377049,19,262,2020-03-03,0.07252,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5384",0.07728337,20,246,2020-03-04,0.0813,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5385",0.07920228,21,251,2020-03-05,0.08367,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5386",0.08649554,26,258,2020-03-06,0.10078,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5387",0.08413326,16,215,2020-03-07,0.07442,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5388",0.08323766,18,206,2020-03-08,0.08738,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5389",0.08920188,32,266,2020-03-09,0.1203,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5390",0.09512485,27,240,2020-03-10,0.1125,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5391",0.10791367,40,232,2020-03-11,0.17241,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5392",0.12777445,54,250,2020-03-12,0.216,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5393",0.14669927,53,227,2020-03-13,0.23348,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5394",0.16089109,36,195,2020-03-14,0.18462,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5395",0.16915423,30,198,2020-03-15,0.15152,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5396",0.1887396,55,221,2020-03-16,0.24887,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5397",0.20531561,41,182,2020-03-17,0.22527,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5398",0.20917304,32,166,2020-03-18,0.19277,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5399",0.19402985,13,151,2020-03-19,0.08609,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5400",0.1817454,20,136,2020-03-20,0.14706,"WDGHU","Wellington-Dufferin-Guelph Health Unit","2266",8,12
"5401",0.03872437,17,439,2019-09-23,0.03872,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5402",0.03019324,8,389,2019-09-24,0.02057,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5403",0.0352349,17,364,2019-09-25,0.0467,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5404",0.03551046,14,385,2019-09-26,0.03636,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5405",0.03604061,15,393,2019-09-27,0.03817,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5406",0.03773585,17,362,2019-09-28,0.04696,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5407",0.03770795,14,373,2019-09-29,0.03753,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5408",0.03673163,13,402,2019-09-30,0.03234,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5409",0.03817365,12,393,2019-10-01,0.03053,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5410",0.03798883,17,377,2019-10-02,0.04509,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5411",0.039567,18,379,2019-10-03,0.04749,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5412",0.040571,17,376,2019-10-04,0.04521,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5413",0.03846154,13,404,2019-10-05,0.03218,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5414",0.04284145,27,400,2019-10-06,0.0675,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5415",0.045272,20,410,2019-10-07,0.04878,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5416",0.04723544,17,385,2019-10-08,0.04416,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5417",0.04788214,18,361,2019-10-09,0.04986,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5418",0.04548817,11,368,2019-10-10,0.02989,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5419",0.04657132,21,399,2019-10-11,0.05263,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5420",0.05070843,22,359,2019-10-12,0.06128,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5421",0.05003762,24,376,2019-10-13,0.06383,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5422",0.05139104,20,340,2019-10-14,0.05882,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5423",0.04892142,11,393,2019-10-15,0.02799,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5424",0.04763734,15,368,2019-10-16,0.04076,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5425",0.04978773,16,356,2019-10-17,0.04494,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5426",0.04715511,13,374,2019-10-18,0.03476,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5427",0.04448819,14,333,2019-10-19,0.04204,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5428",0.04219243,18,372,2019-10-20,0.04839,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5429",0.03978577,17,418,2019-10-21,0.04067,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5430",0.04446178,21,343,2019-10-22,0.06122,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5431",0.043222,11,349,2019-10-23,0.03152,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5432",0.04204681,12,332,2019-10-24,0.03614,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5433",0.04550898,21,358,2019-10-25,0.05866,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5434",0.04655712,19,384,2019-10-26,0.04948,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5435",0.04898119,24,368,2019-10-27,0.06522,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5436",0.05001969,19,405,2019-10-28,0.04691,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5437",0.04584639,11,356,2019-10-29,0.0309,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5438",0.04890454,19,353,2019-10-30,0.05382,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5439",0.0492765,13,333,2019-10-31,0.03904,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5440",0.04581049,12,355,2019-11-01,0.0338,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5441",0.04590423,18,357,2019-11-02,0.05042,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5442",0.04347826,18,371,2019-11-03,0.04852,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5443",0.04349561,18,381,2019-11-04,0.04724,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5444",0.04750687,23,397,2019-11-05,0.05793,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5445",0.04402026,11,373,2019-11-06,0.02949,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5446",0.04299424,12,371,2019-11-07,0.03235,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5447",0.04302728,12,353,2019-11-08,0.03399,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5448",0.04528158,25,382,2019-11-09,0.06545,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5449",0.0453852,18,365,2019-11-10,0.04932,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5450",0.04218928,10,390,2019-11-11,0.02564,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5451",0.04,15,341,2019-11-12,0.04399,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5452",0.04136065,15,385,2019-11-13,0.03896,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5453",0.0460398,23,347,2019-11-14,0.06628,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5454",0.04780412,17,363,2019-11-15,0.04683,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5455",0.0472103,23,372,2019-11-16,0.06183,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5456",0.04951644,25,387,2019-11-17,0.0646,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5457",0.0525314,20,432,2019-11-18,0.0463,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5458",0.05098187,12,362,2019-11-19,0.03315,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5459",0.054414,23,365,2019-11-20,0.06301,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5460",0.04934087,11,374,2019-11-21,0.02941,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5461",0.0521576,25,373,2019-11-22,0.06702,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5462",0.05279035,24,359,2019-11-23,0.06685,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5463",0.04996215,17,377,2019-11-24,0.04509,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5464",0.05005776,18,387,2019-11-25,0.04651,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5465",0.05055534,14,376,2019-11-26,0.03723,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5466",0.04813246,16,351,2019-11-27,0.04558,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5467",0.05093313,17,349,2019-11-28,0.04871,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5468",0.04898911,20,373,2019-11-29,0.05362,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5469",0.0458751,17,381,2019-11-30,0.04462,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5470",0.05259087,34,369,2019-12-01,0.09214,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5471",0.05443235,22,373,2019-12-02,0.05898,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5472",0.05586153,16,346,2019-12-03,0.04624,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5473",0.05608592,15,323,2019-12-04,0.04644,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5474",0.0562201,17,343,2019-12-05,0.04956,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5475",0.05575612,18,358,2019-12-06,0.05028,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5476",0.05718888,20,371,2019-12-07,0.05391,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5477",0.05425101,26,356,2019-12-08,0.07303,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5478",0.05348653,23,427,2019-12-09,0.05386,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5479",0.05840568,29,356,2019-12-10,0.08146,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5480",0.05912495,17,326,2019-12-11,0.05215,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5481",0.06305956,29,375,2019-12-12,0.07733,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5482",0.06473988,24,384,2019-12-13,0.0625,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5483",0.06019939,9,384,2019-12-14,0.02344,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5484",0.05832037,19,320,2019-12-15,0.05938,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5485",0.05728961,18,386,2019-12-16,0.04663,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5486",0.0562599,26,349,2019-12-17,0.0745,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5487",0.05575049,18,367,2019-12-18,0.04905,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5488",0.05043002,15,368,2019-12-19,0.04076,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5489",0.05140372,25,355,2019-12-20,0.07042,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5490",0.0600159,30,371,2019-12-21,0.08086,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5491",0.06464174,34,372,2019-12-22,0.0914,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5492",0.06809487,30,432,2019-12-23,0.06944,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5493",0.0710466,34,353,2019-12-24,0.09632,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5494",0.07883659,38,362,2019-12-25,0.10497,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5495",0.09080801,54,453,2019-12-26,0.11921,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5496",0.09196235,34,419,2019-12-27,0.08115,"WECHU","Windsor-Essex County Health Unit","2268",5,8
"5497",0.09225875,37,438,2019-12-28,0.08447,"WECHU","Windsor-Essex County Health Unit","2268",5,8
